image_url,gender,age,smile,emotion,beauty
https://images.gofundme.com/ZXYuw6Jw-3EasFc5x0ny1AC6pBU=/720x405/https://d2g8igdw686xgo.cloudfront.net/82854613_1726712490144898_r.jpeg,Male,50,99.122,"{'anger': 2.88, 'disgust': 0.217, 'fear': 0.117, 'happiness': 95.648, 'neutral': 0.803, 'sadness': 0.117, 'surprise': 0.218}","{'female_score': 49.719, 'male_score': 44.042}"
https://images.gofundme.com/_EOUGkaX25jPRvzT6yYAlFDfexc=/720x405/https://d2g8igdw686xgo.cloudfront.net/81294647_1720514806136403_r.jpeg,Male,39,30.807,"{'anger': 0.308, 'disgust': 3.269, 'fear': 1.518, 'happiness': 86.644, 'neutral': 1.549, 'sadness': 1.552, 'surprise': 5.161}","{'female_score': 63.359, 'male_score': 62.615}"
https://images.gofundme.com/9C_Q2ZTtot-jBEyGyyjO_hF9gyI=/720x405/https://d2g8igdw686xgo.cloudfront.net/82868019_1726708643358696_r.jpeg,Male,22,11.31,"{'anger': 0.017, 'disgust': 0.017, 'fear': 0.069, 'happiness': 2.311, 'neutral': 0.43, 'sadness': 97.016, 'surprise': 0.14}","{'female_score': 61.962, 'male_score': 60.154}"
https://images.gofundme.com/7jbdPRQgmnS04ofIQ30SDe_AJt8=/720x405/https://d2g8igdw686xgo.cloudfront.net/81188529_1720060956885182_r.jpeg,Female,28,100.0,"{'anger': 0.0, 'disgust': 0.01, 'fear': 0.0, 'happiness': 99.99, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 76.394, 'male_score': 69.847}"
https://images.gofundme.com/SJ_KpZbgrhhAZivY4hYuRSgmkM8=/720x405/https://d2g8igdw686xgo.cloudfront.net/82402515_1724851509254623_r.jpeg,Female,35,99.968,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.001, 'happiness': 99.997, 'neutral': 0.001, 'sadness': 0.0, 'surprise': 0.001}","{'female_score': 33.349, 'male_score': 30.173}"
https://images.gofundme.com/LazhfgEaw0jjxMZyTeE7ITzw-qU=/720x405/https://d2g8igdw686xgo.cloudfront.net/81708499_1722102820645313_r.jpeg,Male,25,99.961,"{'anger': 14.672, 'disgust': 0.04, 'fear': 0.04, 'happiness': 78.373, 'neutral': 6.033, 'sadness': 0.803, 'surprise': 0.04}","{'female_score': 57.392, 'male_score': 57.162}"
https://images.gofundme.com/pXJRHGVZFAU1y-txZ_0kLuyE4pk=/720x405/https://d2g8igdw686xgo.cloudfront.net/82773905_1726334124248904_r.jpeg,Male,85,99.993,"{'anger': 0.003, 'disgust': 0.065, 'fear': 0.003, 'happiness': 97.143, 'neutral': 2.594, 'sadness': 0.003, 'surprise': 0.188}","{'female_score': 66.334, 'male_score': 69.812}"
https://images.gofundme.com/-79PK-u9hrdFzGgRNt23K7mIzeo=/720x405/https://d2g8igdw686xgo.cloudfront.net/82655995_1725837233427540_r.jpeg,Male,43,94.51,"{'anger': 99.915, 'disgust': 0.003, 'fear': 0.029, 'happiness': 0.009, 'neutral': 0.001, 'sadness': 0.001, 'surprise': 0.043}","{'female_score': 46.867, 'male_score': 43.194}"
https://images.gofundme.com/lffCWI2lV7U3l3jNjek6zc7tI9s=/720x405/https://d2g8igdw686xgo.cloudfront.net/81930407_1722987193127958_r.jpeg,Female,20,100.0,"{'anger': 0.011, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.955, 'neutral': 0.032, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 62.99, 'male_score': 62.779}"
https://images.gofundme.com/hbe1jvvfHzs7OdKNSWa7U0tHBXQ=/720x405/https://d2g8igdw686xgo.cloudfront.net/81306139_1720554802566999_r.jpeg,Male,26,0.006,"{'anger': 57.028, 'disgust': 7.916, 'fear': 0.077, 'happiness': 0.683, 'neutral': 34.13, 'sadness': 0.077, 'surprise': 0.09}","{'female_score': 45.589, 'male_score': 41.23}"
https://images.gofundme.com/DpapxFttRNxFS1tcXj7pUsKg9bQ=/720x405/https://d2g8igdw686xgo.cloudfront.net/82887911_1726787607411849_r.jpeg,Female,47,100.0,"{'anger': 0.0, 'disgust': 0.001, 'fear': 0.0, 'happiness': 99.999, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.001}","{'female_score': 51.551, 'male_score': 45.862}"
https://images.gofundme.com/fkNrFdRht0_wKCwGiCHAWy2dGPI=/720x405/https://d2g8igdw686xgo.cloudfront.net/81181411_1720037555612821_r.jpeg,Female,35,99.981,"{'anger': 0.003, 'disgust': 0.039, 'fear': 0.002, 'happiness': 99.95, 'neutral': 0.001, 'sadness': 0.001, 'surprise': 0.004}","{'female_score': 75.936, 'male_score': 70.216}"
https://images.gofundme.com/2hnKTodg2YDnIHDrp0ZJjMO5W_A=/720x405/https://d2g8igdw686xgo.cloudfront.net/82842639_1726614233224796_r.jpeg,Female,26,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.999, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.001}","{'female_score': 44.483, 'male_score': 36.864}"
https://images.gofundme.com/F9GS5vxFT_w4Ii5LPMkq3XyKnvs=/720x405/https://d2g8igdw686xgo.cloudfront.net/82205779_1724093692847768_r.png,Female,45,99.985,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.999, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.001}","{'female_score': 47.267, 'male_score': 44.585}"
https://images.gofundme.com/kK_KkKexgDTuWpUdqzDVD5GJ_JI=/720x405/https://d2g8igdw686xgo.cloudfront.net/82757817_1726254245302586_r.jpeg,Female,21,0.206,"{'anger': 0.068, 'disgust': 1.175, 'fear': 0.017, 'happiness': 0.005, 'neutral': 98.482, 'sadness': 0.248, 'surprise': 0.005}","{'female_score': 55.531, 'male_score': 59.481}"
https://images.gofundme.com/TkbDHC5cMMaqh7zNyScojB9zwMg=/720x405/https://d2g8igdw686xgo.cloudfront.net/81285813_1720478882671948_r.jpeg,Male,9,100.0,"{'anger': 0.005, 'disgust': 0.005, 'fear': 0.011, 'happiness': 99.444, 'neutral': 0.064, 'sadness': 0.183, 'surprise': 0.288}","{'female_score': 54.139, 'male_score': 52.321}"
https://images.gofundme.com/jJoKqPrjalE3c6qbBFj74wjS5zw=/720x405/https://d2g8igdw686xgo.cloudfront.net/82434613_1726117264536541_r.jpeg,Female,51,87.653,"{'anger': 0.002, 'disgust': 0.001, 'fear': 0.001, 'happiness': 1.24, 'neutral': 98.518, 'sadness': 0.237, 'surprise': 0.001}","{'female_score': 63.922, 'male_score': 64.929}"
https://images.gofundme.com/GV809FjJP_X0JAx7LvTVyRfFeqI=/720x405/https://d2g8igdw686xgo.cloudfront.net/81069809_1719591551304503_r.jpeg,Female,23,6.857,"{'anger': 0.156, 'disgust': 0.417, 'fear': 11.045, 'happiness': 32.522, 'neutral': 19.732, 'sadness': 0.156, 'surprise': 35.972}","{'female_score': 71.173, 'male_score': 66.12}"
https://images.gofundme.com/j_SvIWddiLp8VrBQSMMzVWZYgWA=/720x405/https://d2g8igdw686xgo.cloudfront.net/82870491_1726782661122909_r.png,Male,21,2.049,"{'anger': 0.076, 'disgust': 0.143, 'fear': 0.049, 'happiness': 35.013, 'neutral': 20.563, 'sadness': 44.105, 'surprise': 0.049}","{'female_score': 48.827, 'male_score': 48.756}"
https://images.gofundme.com/b_xLPzVIbHHIa84owiqAFym6Uxk=/720x405/https://d2g8igdw686xgo.cloudfront.net/81085521_1722248243788353_r.jpeg,Female,37,0.041,"{'anger': 0.014, 'disgust': 0.077, 'fear': 0.008, 'happiness': 0.004, 'neutral': 99.799, 'sadness': 0.024, 'surprise': 0.073}","{'female_score': 61.558, 'male_score': 64.461}"
https://images.gofundme.com/qem7GZFpKl21nru75O_c-6-1zB8=/720x405/https://d2g8igdw686xgo.cloudfront.net/82549615_172541246580721_r.jpeg,Female,18,1.033,"{'anger': 0.004, 'disgust': 0.004, 'fear': 0.004, 'happiness': 84.155, 'neutral': 15.656, 'sadness': 0.016, 'surprise': 0.162}","{'female_score': 81.898, 'male_score': 76.784}"
https://images.gofundme.com/oloVN5o_17JxExOZNklO70mDJKE=/720x405/https://d2g8igdw686xgo.cloudfront.net/82904877_1726868027826859_r.jpeg,Female,27,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.999, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 59.328, 'male_score': 59.482}"
https://images.gofundme.com/1yM4pQgMY-H6tJ0mFx-8BPdoWHk=/720x405/https://d2g8igdw686xgo.cloudfront.net/81622743_1721768757408680_r.jpeg,Male,53,98.115,"{'anger': 20.623, 'disgust': 11.474, 'fear': 0.278, 'happiness': 20.047, 'neutral': 7.127, 'sadness': 40.172, 'surprise': 0.278}","{'female_score': 30.686, 'male_score': 26.977}"
https://images.gofundme.com/APJ8_k-ZB7Ccnb-N1MUjfiQv-ss=/720x405/https://d2g8igdw686xgo.cloudfront.net/82702897_1726161010538307_r.jpg,Female,24,99.933,"{'anger': 0.236, 'disgust': 7.586, 'fear': 0.236, 'happiness': 86.657, 'neutral': 3.754, 'sadness': 0.65, 'surprise': 0.881}","{'female_score': 62.905, 'male_score': 59.88}"
https://images.gofundme.com/G94EUZ-1LDP5oTts52iB1YxqfC8=/720x405/https://d2g8igdw686xgo.cloudfront.net/82801895_1726457466314254_r.jpeg,Female,63,15.933,"{'anger': 86.513, 'disgust': 4.228, 'fear': 0.164, 'happiness': 0.164, 'neutral': 3.83, 'sadness': 4.939, 'surprise': 0.164}","{'female_score': 41.684, 'male_score': 39.493}"
https://images.gofundme.com/uOH7VGx2s1KGQGcvgtcbSuH1sK0=/720x405/https://d2g8igdw686xgo.cloudfront.net/82088839_1723612093539196_r.jpeg,Male,33,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 100.0, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 82.316, 'male_score': 77.619}"
https://images.gofundme.com/jnUM70g3vxhDrEQ__p1D_U_skzo=/720x405/https://d2g8igdw686xgo.cloudfront.net/82641187_1725772342723424_r.jpeg,Male,44,100.0,"{'anger': 0.001, 'disgust': 0.002, 'fear': 0.017, 'happiness': 99.934, 'neutral': 0.044, 'sadness': 0.001, 'surprise': 0.001}","{'female_score': 60.618, 'male_score': 54.554}"
https://images.gofundme.com/j36UyeZog9rB7IivlUiOxxHiTWM=/720x405/https://d2g8igdw686xgo.cloudfront.net/81859983_1722738722362576_r.jpeg,Female,73,100.0,"{'anger': 0.004, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.996, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 39.044, 'male_score': 36.118}"
https://images.gofundme.com/9Bpl_ZePp1-pYK0hxNQWEROE92w=/720x405/https://d2g8igdw686xgo.cloudfront.net/81141847_1719886163697219_r.jpg,Male,58,55.439,"{'anger': 0.011, 'disgust': 0.129, 'fear': 0.03, 'happiness': 99.734, 'neutral': 0.068, 'sadness': 0.017, 'surprise': 0.011}","{'female_score': 57.315, 'male_score': 58.436}"
https://images.gofundme.com/XU6qZ2BESnPyIAsfcrQpMMyYTfY=/720x405/https://d2g8igdw686xgo.cloudfront.net/81490103_1721607375479328_r.jpeg,Female,48,100.0,"{'anger': 0.0, 'disgust': 0.365, 'fear': 0.018, 'happiness': 99.598, 'neutral': 0.001, 'sadness': 0.018, 'surprise': 0.0}","{'female_score': 47.543, 'male_score': 47.401}"
https://images.gofundme.com/2sgilReDd_3JzMjRtCCIdp6L-Tc=/720x405/https://d2g8igdw686xgo.cloudfront.net/82371085_1726184604283595_r.jpeg,Female,32,11.263,"{'anger': 29.217, 'disgust': 0.147, 'fear': 0.247, 'happiness': 7.916, 'neutral': 61.674, 'sadness': 0.147, 'surprise': 0.653}","{'female_score': 62.947, 'male_score': 55.933}"
https://images.gofundme.com/bMGgB2YKZvSxUZUPa1Wumpl6NGs=/720x405/https://d2g8igdw686xgo.cloudfront.net/81747279_1722276331267887_r.jpeg,Male,26,0.063,"{'anger': 0.021, 'disgust': 1.879, 'fear': 0.024, 'happiness': 0.053, 'neutral': 34.327, 'sadness': 4.356, 'surprise': 59.339}","{'female_score': 48.137, 'male_score': 41.272}"
https://images.gofundme.com/y_XK2cLAiF4pSJsbJ4BQzGuHde0=/720x405/https://d2g8igdw686xgo.cloudfront.net/80965629_1719203597464929_r.jpeg,Female,60,99.979,"{'anger': 0.003, 'disgust': 0.03, 'fear': 0.014, 'happiness': 99.924, 'neutral': 0.017, 'sadness': 0.009, 'surprise': 0.003}","{'female_score': 51.491, 'male_score': 50.596}"
https://images.gofundme.com/2i5aaKG09zgFe1hEuJRZHnT-3nQ=/720x405/https://d2g8igdw686xgo.cloudfront.net/81614087_1721748516597904_r.jpeg,Male,69,0.456,"{'anger': 1.103, 'disgust': 0.461, 'fear': 0.069, 'happiness': 0.031, 'neutral': 79.897, 'sadness': 0.031, 'surprise': 18.41}","{'female_score': 46.446, 'male_score': 50.055}"
https://images.gofundme.com/SzC6fddXqioS68LG0iwpN_44l8w=/720x405/https://i.ytimg.com/vi/cpylLkWnBOA/0.jpg,Male,23,99.999,"{'anger': 0.213, 'disgust': 2.961, 'fear': 90.586, 'happiness': 5.641, 'neutral': 0.249, 'sadness': 0.121, 'surprise': 0.228}","{'female_score': 41.872, 'male_score': 36.437}"
https://images.gofundme.com/7sdDOJ4rWtBFhc7ZHgsZtrGqUTU=/720x405/https://d2g8igdw686xgo.cloudfront.net/82499813_1725229298191509_r.jpg,Female,22,99.478,"{'anger': 0.006, 'disgust': 0.038, 'fear': 0.006, 'happiness': 97.262, 'neutral': 2.071, 'sadness': 0.611, 'surprise': 0.006}","{'female_score': 67.117, 'male_score': 63.163}"
https://images.gofundme.com/GQC93yWATHxLxyEwcbk8fYfQ0cI=/720x405/https://d2g8igdw686xgo.cloudfront.net/82408781_1725135926564221_r.jpeg,Female,36,97.849,"{'anger': 0.349, 'disgust': 12.369, 'fear': 0.02, 'happiness': 87.146, 'neutral': 0.076, 'sadness': 0.02, 'surprise': 0.02}","{'female_score': 71.43, 'male_score': 73.431}"
https://images.gofundme.com/JNdRa84Bs7uY9LVdCljGj8Vhu1k=/720x405/https://d2g8igdw686xgo.cloudfront.net/82671301_1725906928714554_r.png,Male,20,0.067,"{'anger': 0.009, 'disgust': 0.002, 'fear': 0.001, 'happiness': 0.015, 'neutral': 99.954, 'sadness': 0.018, 'surprise': 0.001}","{'female_score': 60.369, 'male_score': 55.762}"
https://images.gofundme.com/RMUnA61KKH-mMcqlu0R1TXQmCzc=/720x405/https://d2g8igdw686xgo.cloudfront.net/80990639_1720991783833299_r.jpeg,Male,22,99.997,"{'anger': 0.0, 'disgust': 0.001, 'fear': 0.019, 'happiness': 99.731, 'neutral': 0.232, 'sadness': 0.016, 'surprise': 0.0}","{'female_score': 53.795, 'male_score': 51.824}"
https://images.gofundme.com/q-wJuhp8E4Ors-6ObauXG3KGt3c=/720x405/https://d2g8igdw686xgo.cloudfront.net/81409001_172096380954940_r.jpeg,Male,50,0.477,"{'anger': 17.06, 'disgust': 0.44, 'fear': 11.885, 'happiness': 1.482, 'neutral': 30.337, 'sadness': 36.643, 'surprise': 2.153}","{'female_score': 56.034, 'male_score': 50.877}"
https://images.gofundme.com/5tibEcxJBMOIThttJ1dCySFsul8=/720x405/https://d2g8igdw686xgo.cloudfront.net/81644101_1721846468303878_r.png,Female,31,99.986,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.999, 'neutral': 0.001, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 35.406, 'male_score': 36.447}"
https://images.gofundme.com/fU4SHKxr6dEemHwtXu-tcJYIzVE=/720x405/https://d2g8igdw686xgo.cloudfront.net/80985609_1719271899649892_r.jpeg,Female,46,100.0,"{'anger': 0.138, 'disgust': 0.032, 'fear': 0.004, 'happiness': 95.946, 'neutral': 0.004, 'sadness': 0.004, 'surprise': 3.871}","{'female_score': 36.609, 'male_score': 36.29}"
https://images.gofundme.com/bUqcbrAwX3JSRpvcIsQxoD1vX78=/720x405/https://d2g8igdw686xgo.cloudfront.net/80999331_1719774944358280_r.png,Female,63,0.769,"{'anger': 2.074, 'disgust': 0.064, 'fear': 0.253, 'happiness': 0.478, 'neutral': 93.802, 'sadness': 2.358, 'surprise': 0.971}","{'female_score': 38.443, 'male_score': 30.893}"
https://images.gofundme.com/-q4W-Kkjf48Ea9AG5R6RnvDhk-Q=/720x405/https://d2g8igdw686xgo.cloudfront.net/81413943_1720981131416629_r.jpeg,Female,24,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 100.0, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 39.405, 'male_score': 35.43}"
https://images.gofundme.com/kDvYby7StZqBv1Lk1YU3OPxQPeU=/720x405/https://d2g8igdw686xgo.cloudfront.net/81997155_1723238599155330_r.jpeg,Male,36,2.86,"{'anger': 0.168, 'disgust': 2.42, 'fear': 1.426, 'happiness': 0.307, 'neutral': 90.499, 'sadness': 1.455, 'surprise': 3.726}","{'female_score': 66.608, 'male_score': 63.672}"
https://images.gofundme.com/5W_im67EwN3paSAswA2tGWuRjhU=/720x405/https://d2g8igdw686xgo.cloudfront.net/81437757_1721072276945510_r.jpeg,Male,43,7.57,"{'anger': 0.003, 'disgust': 0.346, 'fear': 0.014, 'happiness': 0.347, 'neutral': 99.252, 'sadness': 0.003, 'surprise': 0.034}","{'female_score': 39.232, 'male_score': 36.58}"
https://images.gofundme.com/sXzg1Dsaz5SbSv0g3ZHL-rrotyE=/720x405/https://d2g8igdw686xgo.cloudfront.net/82590069_1725638382697238_r.jpeg,Male,44,100.0,"{'anger': 0.001, 'disgust': 0.029, 'fear': 0.001, 'happiness': 99.941, 'neutral': 0.001, 'sadness': 0.028, 'surprise': 0.001}","{'female_score': 39.784, 'male_score': 27.908}"
https://images.gofundme.com/qIibMVQHcJX8RkyQRVci0Teg-3s=/720x405/https://d2g8igdw686xgo.cloudfront.net/82913317_1726900052455553_r.png,Male,30,1.06,"{'anger': 0.038, 'disgust': 0.867, 'fear': 0.056, 'happiness': 0.748, 'neutral': 98.195, 'sadness': 0.017, 'surprise': 0.078}","{'female_score': 71.35, 'male_score': 69.793}"
https://images.gofundme.com/FtjhguJMuGA4-f57EvJsJY3MMo0=/720x405/https://d2g8igdw686xgo.cloudfront.net/81532571_1721662944913672_r.jpeg,Male,33,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 100.0, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 62.164, 'male_score': 51.977}"
https://images.gofundme.com/ZEfXUfG6vuv96hI34yLJyqYQoqA=/720x405/https://i.ytimg.com/vi/7l6iGTeSRq8/0.jpg,Female,59,99.981,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.99, 'neutral': 0.0, 'sadness': 0.01, 'surprise': 0.0}","{'female_score': 30.364, 'male_score': 22.884}"
https://images.gofundme.com/NiWtU73KmKe3RJxGJrSbnNVYs-Q=/720x405/https://d2g8igdw686xgo.cloudfront.net/82323929_1724536200380953_r.jpg,Female,51,22.324,"{'anger': 0.009, 'disgust': 0.443, 'fear': 0.257, 'happiness': 99.257, 'neutral': 0.009, 'sadness': 0.015, 'surprise': 0.009}","{'female_score': 41.302, 'male_score': 42.741}"
https://images.gofundme.com/0Dz0f8LYQILFXcvaPkCWYWpt6Bg=/720x405/https://d2g8igdw686xgo.cloudfront.net/82598877_1725589912349822_r.jpeg,Female,23,0.786,"{'anger': 23.507, 'disgust': 1.844, 'fear': 0.027, 'happiness': 0.027, 'neutral': 73.407, 'sadness': 1.109, 'surprise': 0.078}","{'female_score': 55.994, 'male_score': 50.397}"
https://images.gofundme.com/WK9gspuHI_u0yueOGK_05ijbp_s=/720x405/https://d2g8igdw686xgo.cloudfront.net/81454365_1725989248453472_r.jpeg,Female,20,100.0,"{'anger': 0.011, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.989, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 74.461, 'male_score': 70.772}"
https://images.gofundme.com/WJ7d_wykU5rzYg9OVB86zTdIhU4=/720x405/https://d2g8igdw686xgo.cloudfront.net/82621261_172568029142081_r.jpeg,Male,27,21.946,"{'anger': 1.681, 'disgust': 32.711, 'fear': 0.468, 'happiness': 0.834, 'neutral': 48.56, 'sadness': 0.181, 'surprise': 15.566}","{'female_score': 66.439, 'male_score': 68.803}"
https://images.gofundme.com/QBwf9rjvM9jq-42uzwkh_VOBOt0=/720x405/https://i.ytimg.com/vi/8RsNtvvj3Eg/0.jpg,Female,26,69.801,"{'anger': 34.557, 'disgust': 60.725, 'fear': 0.088, 'happiness': 0.076, 'neutral': 3.933, 'sadness': 0.289, 'surprise': 0.332}","{'female_score': 61.91, 'male_score': 62.414}"
https://images.gofundme.com/ypM0D2-885R6vQ7npBXPb0Glx3Q=/720x405/https://d2g8igdw686xgo.cloudfront.net/82667995_172589697134189_r.png,Female,50,100.0,"{'anger': 0.002, 'disgust': 0.002, 'fear': 0.027, 'happiness': 99.615, 'neutral': 0.002, 'sadness': 0.008, 'surprise': 0.343}","{'female_score': 57.56, 'male_score': 49.563}"
https://images.gofundme.com/MUIM6NQyusv_wTslHk28DLplhgc=/720x405/https://d2g8igdw686xgo.cloudfront.net/81134591_1719865300400969_r.jpg,Female,37,34.431,"{'anger': 0.033, 'disgust': 0.052, 'fear': 0.033, 'happiness': 39.232, 'neutral': 58.643, 'sadness': 1.716, 'surprise': 0.292}","{'female_score': 65.603, 'male_score': 61.286}"
https://images.gofundme.com/gg9OEtxfvzK_8JPL50PW5G2BX6E=/720x405/https://d2g8igdw686xgo.cloudfront.net/82841545_1726611282405568_r.jpeg,Female,52,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 100.0, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 61.854, 'male_score': 61.78}"
https://images.gofundme.com/w9B3p3YwrqebKFxr_6Mun3qbh_4=/720x405/https://d2g8igdw686xgo.cloudfront.net/81579827_1721611094714869_r.jpeg,Female,49,70.512,"{'anger': 0.021, 'disgust': 0.021, 'fear': 0.021, 'happiness': 94.357, 'neutral': 0.33, 'sadness': 5.127, 'surprise': 0.123}","{'female_score': 62.433, 'male_score': 57.43}"
https://images.gofundme.com/zNGq93bavuY33LPMl7DXY8d-m98=/720x405/https://d2g8igdw686xgo.cloudfront.net/81174057_172001792177726_r.jpeg,Female,43,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 100.0, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 56.171, 'male_score': 57.434}"
https://images.gofundme.com/r-yzRLPTKwKJ03Z3lyQvzAR_Zps=/720x405/https://d2g8igdw686xgo.cloudfront.net/82795591_1726433750736584_r.jpeg,Male,32,99.999,"{'anger': 0.03, 'disgust': 0.042, 'fear': 0.674, 'happiness': 69.341, 'neutral': 29.846, 'sadness': 0.03, 'surprise': 0.036}","{'female_score': 58.531, 'male_score': 59.751}"
https://images.gofundme.com/N4A6MpVw1D9Fzqii9bt7se_a_Rg=/720x405/https://d2g8igdw686xgo.cloudfront.net/81440377_1721414459960383_r.jpeg,Female,44,4.663,"{'anger': 0.449, 'disgust': 0.06, 'fear': 0.06, 'happiness': 2.173, 'neutral': 90.689, 'sadness': 6.139, 'surprise': 0.429}","{'female_score': 57.449, 'male_score': 58.7}"
https://images.gofundme.com/icIoqolrxQvfXOMLlh_kLY-Coak=/720x405/https://d2g8igdw686xgo.cloudfront.net/82354485_1724677502467647_r.jpeg,Female,26,98.595,"{'anger': 0.01, 'disgust': 0.003, 'fear': 0.002, 'happiness': 2.339, 'neutral': 0.008, 'sadness': 97.635, 'surprise': 0.003}","{'female_score': 47.961, 'male_score': 44.201}"
https://images.gofundme.com/aE3hAt8JuuGDlW4tivCfASJ35Kw=/720x405/https://d2g8igdw686xgo.cloudfront.net/82651015_1725821145540947_r.jpeg,Male,20,9.595,"{'anger': 0.001, 'disgust': 0.018, 'fear': 0.002, 'happiness': 0.006, 'neutral': 99.827, 'sadness': 0.145, 'surprise': 0.001}","{'female_score': 81.643, 'male_score': 82.373}"
https://images.gofundme.com/Z-ogyyS9DODKVT1pEFkklnBW0pc=/720x405/https://d2g8igdw686xgo.cloudfront.net/82721441_1726096553224932_r.jpeg,Male,27,100.0,"{'anger': 0.0, 'disgust': 0.003, 'fear': 0.0, 'happiness': 99.997, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 48.81, 'male_score': 44.712}"
https://images.gofundme.com/eK9VHT7yi-KEs7Rt-MrjzApzEp4=/720x405/https://d2g8igdw686xgo.cloudfront.net/82377743_1724761462295003_r.jpeg,Male,37,0.515,"{'anger': 0.022, 'disgust': 1.468, 'fear': 0.004, 'happiness': 0.004, 'neutral': 98.408, 'sadness': 0.057, 'surprise': 0.038}","{'female_score': 45.36, 'male_score': 39.214}"
https://images.gofundme.com/RZ5GEqEXgnl2pLihfncEpXGVpRI=/720x405/https://d2g8igdw686xgo.cloudfront.net/82796249_1726434831239602_r.jpeg,Female,25,99.87,"{'anger': 0.002, 'disgust': 6.488, 'fear': 0.016, 'happiness': 93.487, 'neutral': 0.002, 'sadness': 0.003, 'surprise': 0.002}","{'female_score': 61.225, 'male_score': 62.006}"
https://images.gofundme.com/gFBkM_kkUcvLoP0dRJnuHARyEZk=/720x405/https://d2g8igdw686xgo.cloudfront.net/81290111_1720491225942872_r.png,Female,24,1.33,"{'anger': 0.014, 'disgust': 0.019, 'fear': 0.033, 'happiness': 0.116, 'neutral': 45.258, 'sadness': 0.026, 'surprise': 54.534}","{'female_score': 64.545, 'male_score': 60.951}"
https://images.gofundme.com/uZUP5uuHkeCp8tSespnqN65TEpk=/720x405/https://d2g8igdw686xgo.cloudfront.net/81683809_1722000444196313_r.jpeg,Male,13,55.127,"{'anger': 14.557, 'disgust': 0.055, 'fear': 0.016, 'happiness': 78.11, 'neutral': 6.755, 'sadness': 0.016, 'surprise': 0.489}","{'female_score': 68.67, 'male_score': 65.584}"
https://images.gofundme.com/OKQ4t0io8LGrS_E3upAWCycO7VM=/720x405/https://d2g8igdw686xgo.cloudfront.net/82729695_1726141423626834_r.jpeg,Male,55,99.994,"{'anger': 0.074, 'disgust': 0.59, 'fear': 4.179, 'happiness': 60.182, 'neutral': 34.664, 'sadness': 0.076, 'surprise': 0.235}","{'female_score': 47.722, 'male_score': 43.696}"
https://images.gofundme.com/whzamSz2UzhnW0bFcHx-H1nNCXA=/720x405/https://d2g8igdw686xgo.cloudfront.net/82745411_1726242687912036_r.jpeg,Female,22,48.162,"{'anger': 0.094, 'disgust': 0.866, 'fear': 0.069, 'happiness': 10.741, 'neutral': 11.415, 'sadness': 75.693, 'surprise': 1.121}","{'female_score': 43.12, 'male_score': 44.217}"
https://images.gofundme.com/h9d5qd4gMCBtTzTJeEnbMDh9NVw=/720x405/https://d2g8igdw686xgo.cloudfront.net/81967815_1723222168247862_r.jpeg,Female,60,93.655,"{'anger': 0.001, 'disgust': 0.1, 'fear': 0.0, 'happiness': 0.0, 'neutral': 0.0, 'sadness': 99.898, 'surprise': 0.0}","{'female_score': 36.655, 'male_score': 36.989}"
